date1_MJD,date2_MJD,date3_MJD,date4_MJD,dv1,dv2,dv3,dv4,dvLeg1,dvLeg2,dv234,dvTot,ToF,layover,astID
12473.5,12758.5,12888.5,13203.5,0.519892276758204,0.4410759614791,0.775823721404601,3.35675632982912,0.960968238237304,4.13258005123373,4.57365601271283,5.09354828947103,730,130,9076
12473.5,12758.5,12893.5,13203.5,0.519892276758204,0.4410759614791,0.778835495724614,3.35760378818387,0.960968238237304,4.13643928390848,4.57751524538758,5.09740752214579,730,135,9076
12473.5,12758.5,12893.5,13208.5,0.519892276758204,0.4410759614791,0.786951448321967,3.38783665452713,0.960968238237304,4.17478810284909,4.61586406432819,5.1357563410864,735,135,9076
12473.5,12758.5,12898.5,13203.5,0.519892276758204,0.4410759614791,0.79588786340266,3.36041733863492,0.960968238237304,4.15630520203758,4.59738116351668,5.11727344027489,730,140,9076
12473.5,12758.5,12898.5,13208.5,0.519892276758204,0.4410759614791,0.771975392283193,3.38585696132728,0.960968238237304,4.15783235361048,4.59890831508958,5.11880059184778,735,140,9076
12473.5,12758.5,12903.5,13208.5,0.519892276758204,0.4410759614791,0.775441750562639,3.38644243769991,0.960968238237304,4.16188418826255,4.60296014974165,5.12285242649985,735,145,9076
12473.5,12758.5,12903.5,13213.5,0.519892276758204,0.4410759614791,0.786577576225944,3.41606529156027,0.960968238237304,4.20264286778621,4.64371882926531,5.16361110602352,740,145,9076
12473.5,12758.5,12908.5,13208.5,0.519892276758204,0.4410759614791,0.793012850549389,3.38901690733982,0.960968238237304,4.18202975788921,4.62310571936831,5.14299799612652,735,150,9076
12473.5,12758.5,12908.5,13213.5,0.519892276758204,0.4410759614791,0.772239633073219,3.41392857587156,0.960968238237304,4.18616820894477,4.62724417042387,5.14713644718208,740,150,9076
12473.5,12758.5,12913.5,13213.5,0.519892276758204,0.4410759614791,0.775902976101842,3.41429846452539,0.960968238237304,4.19020144062723,4.63127740210633,5.15116967886454,740,155,9076
12473.5,12758.5,12913.5,13218.5,0.519892276758204,0.4410759614791,0.789311181536588,3.44268806443555,0.960968238237304,4.23199924597214,4.67307520745124,5.19296748420944,745,155,9076
12473.5,12758.5,12918.5,13213.5,0.519892276758204,0.4410759614791,0.793775249285743,3.41667114764128,0.960968238237304,4.21044639692703,4.65152235840613,5.17141463516433,740,160,9076
12473.5,12758.5,12918.5,13218.5,0.519892276758204,0.4410759614791,0.775578444101094,3.44044798335212,0.960968238237304,4.21602642745321,4.65710238893231,5.17699466569051,745,160,9076
12473.5,12758.5,12923.5,13218.5,0.519892276758204,0.4410759614791,0.779481552860591,3.44065852985633,0.960968238237304,4.22014008271692,4.66121604419602,5.18110832095422,745,165,9076
12473.5,12758.5,12923.5,13223.5,0.519892276758204,0.4410759614791,0.794271057236407,3.46724832673551,0.960968238237304,4.26151938397192,4.70259534545102,5.22248762220923,750,165,9076
12473.5,12758.5,12928.5,13218.5,0.519892276758204,0.4410759614791,0.797688801880032,3.44287776079287,0.960968238237304,4.2405665626729,4.681642524152,5.2015348009102,745,170,9076
12473.5,12758.5,12928.5,13223.5,0.519892276758204,0.4410759614791,0.781331889017827,3.46496693590142,0.960968238237304,4.24629882491924,4.68737478639834,5.20726706315655,750,170,9076
12473.5,12758.5,12933.5,13223.5,0.519892276758204,0.4410759614791,0.785709283534983,3.46508192401279,0.960968238237304,4.25079120754778,4.69186716902688,5.21175944578508,750,175,9076
12473.5,12758.5,12938.5,13228.5,0.519892276758204,0.4410759614791,0.789078190463772,3.48711303132445,0.960968238237304,4.27619122178822,4.71726718326732,5.23715946002552,755,180,9076
12473.5,12763.5,12878.5,13198.5,0.531812227575802,0.420723493504678,0.785489949291973,3.32723227818559,0.95253572108048,4.11272222747757,4.53344572098225,5.06525794855805,725,115,9076
12473.5,12763.5,12883.5,13198.5,0.531812227575802,0.420723493504678,0.787258314960069,3.32837026723677,0.95253572108048,4.11562858219684,4.53635207570152,5.06816430327732,725,120,9076
12473.5,12763.5,12883.5,13203.5,0.531812227575802,0.420723493504678,0.791863155596688,3.35853863541602,0.95253572108048,4.15040179101271,4.57112528451739,5.10293751209319,730,120,9076
12473.5,12763.5,12888.5,13203.5,0.531812227575802,0.420723493504678,0.775823721404601,3.35675632982912,0.95253572108048,4.13258005123373,4.5533035447384,5.08511577231421,730,125,9076
12473.5,12763.5,12893.5,13203.5,0.531812227575802,0.420723493504678,0.778835495724614,3.35760378818387,0.95253572108048,4.13643928390848,4.55716277741316,5.08897500498896,730,130,9076
12473.5,12763.5,12893.5,13208.5,0.531812227575802,0.420723493504678,0.786951448321967,3.38783665452713,0.95253572108048,4.17478810284909,4.59551159635377,5.12732382392957,735,130,9076
12473.5,12763.5,12898.5,13203.5,0.531812227575802,0.420723493504678,0.79588786340266,3.36041733863492,0.95253572108048,4.15630520203758,4.57702869554226,5.10884092311806,730,135,9076
12473.5,12763.5,12898.5,13208.5,0.531812227575802,0.420723493504678,0.771975392283193,3.38585696132728,0.95253572108048,4.15783235361048,4.57855584711515,5.11036807469096,735,135,9076
12473.5,12763.5,12903.5,13208.5,0.531812227575802,0.420723493504678,0.775441750562639,3.38644243769991,0.95253572108048,4.16188418826255,4.58260768176723,5.11441990934303,735,140,9076
12473.5,12763.5,12903.5,13213.5,0.531812227575802,0.420723493504678,0.786577576225944,3.41606529156027,0.95253572108048,4.20264286778621,4.62336636129089,5.1551785888667,740,140,9076
12473.5,12763.5,12908.5,13208.5,0.531812227575802,0.420723493504678,0.793012850549389,3.38901690733982,0.95253572108048,4.18202975788921,4.60275325139389,5.13456547896969,735,145,9076
12473.5,12763.5,12908.5,13213.5,0.531812227575802,0.420723493504678,0.772239633073219,3.41392857587156,0.95253572108048,4.18616820894477,4.60689170244945,5.13870393002525,740,145,9076
12473.5,12763.5,12913.5,13213.5,0.531812227575802,0.420723493504678,0.775902976101842,3.41429846452539,0.95253572108048,4.19020144062723,4.61092493413191,5.14273716170771,740,150,9076
12473.5,12763.5,12913.5,13218.5,0.531812227575802,0.420723493504678,0.789311181536588,3.44268806443555,0.95253572108048,4.23199924597214,4.65272273947682,5.18453496705262,745,150,9076
12473.5,12763.5,12918.5,13213.5,0.531812227575802,0.420723493504678,0.793775249285743,3.41667114764128,0.95253572108048,4.21044639692703,4.63116989043171,5.16298211800751,740,155,9076
12473.5,12763.5,12918.5,13218.5,0.531812227575802,0.420723493504678,0.775578444101094,3.44044798335212,0.95253572108048,4.21602642745321,4.63674992095789,5.16856214853369,745,155,9076
12473.5,12763.5,12923.5,13218.5,0.531812227575802,0.420723493504678,0.779481552860591,3.44065852985633,0.95253572108048,4.22014008271692,4.6408635762216,5.1726758037974,745,160,9076
12473.5,12763.5,12923.5,13223.5,0.531812227575802,0.420723493504678,0.794271057236407,3.46724832673551,0.95253572108048,4.26151938397192,4.6822428774766,5.2140551050524,750,160,9076
12473.5,12763.5,12928.5,13218.5,0.531812227575802,0.420723493504678,0.797688801880032,3.44287776079287,0.95253572108048,4.2405665626729,4.66129005617758,5.19310228375338,745,165,9076
12473.5,12763.5,12928.5,13223.5,0.531812227575802,0.420723493504678,0.781331889017827,3.46496693590142,0.95253572108048,4.24629882491924,4.66702231842392,5.19883454599973,750,165,9076
12473.5,12763.5,12933.5,13223.5,0.531812227575802,0.420723493504678,0.785709283534983,3.46508192401279,0.95253572108048,4.25079120754778,4.67151470105245,5.20332692862826,750,170,9076
12473.5,12763.5,12938.5,13228.5,0.531812227575802,0.420723493504678,0.789078190463772,3.48711303132445,0.95253572108048,4.27619122178822,4.6969147152929,5.2287269428687,755,175,9076
12473.5,12763.5,12943.5,13228.5,0.531812227575802,0.420723493504678,0.794304221253372,3.48720345867723,0.95253572108048,4.2815076799306,4.70223117343528,5.23404340101108,755,180,9076
12473.5,12768.5,12878.5,13198.5,0.54211038263091,0.405147092299935,0.785489949291973,3.32723227818559,0.947257474930845,4.11272222747757,4.5178693197775,5.05997970240841,725,110,9076
12473.5,12768.5,12883.5,13198.5,0.54211038263091,0.405147092299935,0.787258314960069,3.32837026723677,0.947257474930845,4.11562858219684,4.52077567449678,5.06288605712768,725,115,9076
12473.5,12768.5,12883.5,13203.5,0.54211038263091,0.405147092299935,0.791863155596688,3.35853863541602,0.947257474930845,4.15040179101271,4.55554888331264,5.09765926594355,730,115,9076
12473.5,12768.5,12888.5,13203.5,0.54211038263091,0.405147092299935,0.775823721404601,3.35675632982912,0.947257474930845,4.13258005123373,4.53772714353366,5.07983752616457,730,120,9076
12473.5,12768.5,12893.5,13203.5,0.54211038263091,0.405147092299935,0.778835495724614,3.35760378818387,0.947257474930845,4.13643928390848,4.54158637620842,5.08369675883933,730,125,9076
12473.5,12768.5,12893.5,13208.5,0.54211038263091,0.405147092299935,0.786951448321967,3.38783665452713,0.947257474930845,4.17478810284909,4.57993519514903,5.12204557777994,735,125,9076
12473.5,12768.5,12898.5,13203.5,0.54211038263091,0.405147092299935,0.79588786340266,3.36041733863492,0.947257474930845,4.15630520203758,4.56145229433752,5.10356267696843,730,130,9076
12473.5,12768.5,12898.5,13208.5,0.54211038263091,0.405147092299935,0.771975392283193,3.38585696132728,0.947257474930845,4.15783235361048,4.56297944591041,5.10508982854132,735,130,9076
12473.5,12768.5,12903.5,13208.5,0.54211038263091,0.405147092299935,0.775441750562639,3.38644243769991,0.947257474930845,4.16188418826255,4.56703128056248,5.10914166319339,735,135,9076
12473.5,12768.5,12903.5,13213.5,0.54211038263091,0.405147092299935,0.786577576225944,3.41606529156027,0.947257474930845,4.20264286778621,4.60778996008615,5.14990034271706,740,135,9076
12473.5,12768.5,12908.5,13208.5,0.54211038263091,0.405147092299935,0.793012850549389,3.38901690733982,0.947257474930845,4.18202975788921,4.58717685018915,5.12928723282006,735,140,9076
12473.5,12768.5,12908.5,13213.5,0.54211038263091,0.405147092299935,0.772239633073219,3.41392857587156,0.947257474930845,4.18616820894477,4.59131530124471,5.13342568387562,740,140,9076
12473.5,12768.5,12913.5,13213.5,0.54211038263091,0.405147092299935,0.775902976101842,3.41429846452539,0.947257474930845,4.19020144062723,4.59534853292717,5.13745891555808,740,145,9076
12473.5,12768.5,12913.5,13218.5,0.54211038263091,0.405147092299935,0.789311181536588,3.44268806443555,0.947257474930845,4.23199924597214,4.63714633827207,5.17925672090298,745,145,9076
12473.5,12768.5,12918.5,13213.5,0.54211038263091,0.405147092299935,0.793775249285743,3.41667114764128,0.947257474930845,4.21044639692703,4.61559348922696,5.15770387185787,740,150,9076
12473.5,12768.5,12918.5,13218.5,0.54211038263091,0.405147092299935,0.775578444101094,3.44044798335212,0.947257474930845,4.21602642745321,4.62117351975315,5.16328390238406,745,150,9076
12473.5,12768.5,12923.5,13218.5,0.54211038263091,0.405147092299935,0.779481552860591,3.44065852985633,0.947257474930845,4.22014008271692,4.62528717501685,5.16739755764776,745,155,9076
